621,759534
622,760792
623,762256
624,766961
625,768655
626,770255
627,771932
628,772208
629,779743
630,781754
631,783958
632,786920
633,789490
634,790071
635,796800
636,79850
637,802278
638,802951
639,80325
640,805109
641,809120
642,809515
643,8096
644,817877
645,820822
646,821658
647,829358
648,829914
649,834211
650,836454
651,837262
652,837270
653,839847
654,841160
655,844229
656,845000
657,846193
658,848548
659,850921
660,851100
661,85312
662,853354
663,856351
664,857168
665,859880
666,860672
667,864006
668,868162
669,87017
670,877188
671,880611
672,891955
673,893271
674,895118
675,897779
676,92146
677,92422
678,92549
679,1079
680,108807
681,133113
682,13470
683,139321
684,144962
685,147321
686,16723
687,16943
688,202305
689,213859
690,216231
691,217125
692,224411
693,227
694,340659
695,353313
696,353996
697,359115
698,362836
699,364982
700,37372
701,374882
702,388229
703,388917
704,402328
705,412711
706,421870
707,428967
708,430615
709,439850
710,460933
711,469996
712,500528
713,501106
714,510732
715,514308
716,516304
717,517230
718,517986
719,544461
720,547113
721,604286
722,609719
723,63724
724,658652
725,670582
726,679890
727,688453
728,70029
729,74622
730,747253
731,755056
732,761623
733,769780
734,778389
735,791289
736,79245
737,845968
738,847981
739,865351
740,873919
741,884616
742,97074
743,10716
744,108750
745,110453
746,11158
747,117329
748,126117
749,128004
750,13102
751,143216
752,145950
753,181613
754,201510
755,210090
756,253803
757,260308
758,267637
759,274597
760,29055
761,296603
762,317514
763,333599
764,355565
765,366613
766,373240
767,384294
768,387671
769,391593
770,391821
771,404959
772,404960
773,410395
774,412069
775,420177
776,420514
777,426428
778,448262
779,449900
780,46978
781,482309
782,485654
783,486008
784,495962
785,499139
786,500217
787,504836
788,508108
789,511548
790,532455
791,555102
792,564751
793,566182
794,571598
795,572761
796,574264
797,574882
798,598911
799,607212
800,617625
801,63021
802,636520
803,65695
804,674452
805,680869
806,684848
807,68862
808,69496
809,703750
810,711036
811,716990
812,736612
813,749446
814,758428
815,767390
816,792019
817,813025
818,815527
819,859208
820,861741
821,870779
822,889167
823,893227
824,896041
825,90092
826,101521
827,114990
828,136318
829,139730
830,147618
831,149177
832,16788
833,183708
834,193453
835,200692
836,206517
837,225924
838,227759
839,231958
840,23770
841,252871
842,258877
843,266511
844,286637
845,288714
846,305821
847,331084
848,349168
849,361477
850,375505
851,392560
852,402566
853,410108
854,41246
855,425897
856,425906
857,435908
858,436393
859,438871
860,451196
861,470911
862,476104
863,517797
864,518741
865,543375
866,543558
867,604350
868,606302
869,626884
870,630997
871,63220
872,642387
873,661921
874,672885
875,678897
876,684095
877,692134
878,696453
879,704343
880,718408
881,734922
882,745845
883,749149
884,755673
885,761590
886,762811
887,767209
888,772941
889,783422
890,798621
891,823023
892,823542
893,839576
894,846672
895,851845
896,853958
897,858800
898,869023
899,873168
900,96622
901,104064
902,129617
903,132451
904,138619
905,165693
906,167466
907,16945
908,177002
909,221285
910,223533
911,238893
912,247550
913,256623
914,259327
915,312436
916,318107
917,324594
918,327279
919,339742
920,343649
921,344848
922,345632
923,353983
924,364761
925,366316
926,393908
927,394497
928,417204
929,417468
930,432509
931,443854
932,455719
933,46124
934,461510
935,500758
936,510925
937,513066
938,537973
939,555282
940,555744
941,555920
942,569003
943,569733
944,569743
945,570746
946,571416
947,583859
948,603656
949,623977
950,63185
951,651795
952,658001
953,687702
954,695809
955,707030
956,707082
957,724312
958,735180
959,748406
960,755417
961,777897
962,79945
963,818717
964,836960
965,850635
966,853081
967,874607
968,883753
969,897593
970,898884
971,9555
972,576914
